1659	.	.	.	45.14	44.71	.
1660	58.44	56.62	59.64	60.62	64.71	.
1661	66.92	62.68	55.08	.	.	.
1662	.	.	.	48.55	.	.
1663	55.93	50.75	50.36	.	49.25	.
1664	.	.	.	68.67	69.02	.
1665	55.77	61.22	58.83	59.39	65.31	66.86
1666	.	.	.	54.7	63.04	.
1667	56.3	63.24	65.34	62.81	67.32	72.52
1668	70.01	73.44	79.23	82.99	81.99	82.09
1669	.	.	.	57.28	62.32	.
1670	32.69	.	.	.	.	.
1671	64.54	69.55	74.43	70.94	76.41	77.95
1672	31.33	37.63	.	.	.	.
1673	51.62	.	.	.	.	.
1674	.	.	.	58.98	61.69	60.83
1675	.	.	.	60.63	60.54	54.23
1676	.	.	.	47.47	46.11	47.2
1677	48.5	56.39	63.61	.	62.47	69.43
1678	38.82	39.04	35.4	40.23	37.84	35.12
1679	.	.	.	51.48	62.66	.
1680	.	.	.	56.94	.	.
1681	34.68	42.23	.	.	.	.
1682	70.08	75.12	.	58.92	.	.
1683	.	.	.	56.95	55.37	.
1684	46.41	61.6	56.04	.	48.01	58.66
1685	67.47	70.07	69.68	72.26	74.32	.
1686	68.44	.	71.53	72.86	77.25	.
1687	.	.	.	51.31	63.4	.
1688	.	.	.	63.26	54.66	71.56
1689	.	.	.	59.17	59.9	71.91
1690	47.41	51.79	54.62	57.23	61.49	60.29
1691	.	.	.	37.94	.	.
1692	50.26	.	.	.	.	.
1693	52.84	.	.	.	.	.
1694	35.43	54.28	50.4	.	54.14	.
1695	46.28	39.28	.	.	.	57.4
1696	.	.	.	56.57	55.01	.
1697	48.16	49.48	.	51.88	65	62.25
1698	.	.	.	45.12	54.9	54.52
1699	.	.	.	51.62	55.5	62.35
1700	.	.	.	53.67	47.99	60.29
1701	61.29	59.13	65.66	69.97	81.33	.
1702	.	.	.	67.39	73.41	.
1703	.	.	.	.	.	.
1704	.	.	.	62.88	59.85	68.21
1705	36.1	41.06	.	.	.	.
1706	.	.	.	61.6	61.71	70.77
1707	.	.	.	66.4	.	55.34
1708	44.98	.	.	.	.	.
1709	.	.	.	66.54	69.04	71.04
1710	.	.	.	53.71	.	.
1711	.	.	.	54.6	.	.
1712	.	.	.	68.2	.	.
1713	40.86	.	58.08	.	.	.
1714	51.24	.	50.73	.	59.03	55.48
1715	.	.	.	68.19	75.12	78.6
1716	57.15	60.81	67	70.44	74.82	77.88
1717	43.37	32.76	52.11	47.84	51.82	.
1718	.	.	.	62.07	67.41	.
1719	.	.	.	80.91	.	79.18
1720	61.99	.	72.97	.	.	.
1721	38.12	.	39.54	.	.	.
1722	.	.	.	62.65	61.91	70.29
1723	.	39.32	42.71	.	.	.
1724	.	.	.	38.38	.	.
1725	.	.	.	45.52	.	.
1726	.	.	.	.	.	.
1727	47.14	57.66	58.51	62.75	67.08	72.38
1728	.	.	.	64.53	69.77	68.58
1729	.	.	.	59.39	51.83	59.98
1730	52.13	58.22	61.13	66.54	65.25	62.35
1731	49.73	47.67	50.24	.	.	.
1732	.	.	.	54.14	58.17	65.01
1733	33.1	38.14	.	.	.	.
1734	56.95	70.28	75.92	78.21	82.93	86.85
1735	.	.	.	48.13	59.68	67.35
1736	.	.	.	68.8	78.15	74.6
1737	.	.	.	65.15	68.01	69.86
1738	55.05	53.34	62.64	66.12	58.58	57.57
1739	58.79	52.49	55.38	.	.	.
1740	41.89	.	63.92	59.29	.	.
1741	40.62	38.93	56.46	.	50.43	43.32
1742	62.76	62.13	.	.	.	.
1743	55.85	57.82	70.23	72	.	.
1744	.	.	.	.	60.09	64.17
1745	47.15	43.38	49.76	56.54	56.32	54.55
1746	35.04	51.19	58.25	.	.	.
1747	.	.	.	61.94	.	68.88
1748	47.74	51.12	54	50.59	59.78	60.56
1749	45.49	52.54	58.41	.	52.42	.
1750	58.78	56.5	58.81	67.33	.	65.48
1751	.	.	.	45.56	43.85	.
1752	.	.	.	60.94	.	52.28
1753	35	.	.	.	.	.
1754	57.2	65.93	62.81	63.01	69.07	68.09
1755	57.95	62.18	58.18	65.38	.	.
1756	45.59	.	.	.	.	.
1757	46.92	36.36	37.31	.	31.06	.
1758	43.88	.	.	53.76	61.66	.
1759	42.3	40.06	.	.	.	.
1760	46.99	54.83	59.71	59.01	63.9	62.07
1761	52.3	57.83	60.54	59.67	60.78	54.1
1762	52.67	44.44	58.95	55.97	.	58.84
1763	.	.	.	72.21	72.92	76.63
1764	.	.	64.52	.	.	72.58
1765	.	.	.	46.09	47.52	.
1766	.	.	.	47.95	60.4	60.2
1767	.	.	.	53.6	55.14	55.9
1768	.	.	.	47.12	48.09	52.8
1769	.	56.47	58.78	.	60.7	64.21
1770	.	.	.	62.84	.	.
1771	.	.	.	51.57	53.26	58.27
1772	.	.	.	53.33	.	73.59
1773	51.81	52.13	62.15	62.74	63.74	.
1774	32.1	44.71	.	47.5	.	.
1775	62.82	66.55	72.49	75.58	.	76.02
1776	44.26	35.43	37.52	32.4	.	.
1777	46.54	49.43	56.37	.	44.56	41.1
1778	48.96	53.93	52.54	62.73	59.51	55.47
1779	56.68	49.69	56.46	61.29	.	.
1780	47.21	.	46.59	54.09	.	.
1781	44.61	70.55	70.97	77.55	.	80.67
1782	53	51.35	.	.	.	.
1783	.	.	.	.	65.66	64.89
1784	.	.	.	69.28	69.99	68.33
1785	.	.	.	64.46	73.15	69.48
1786	.	.	.	56.56	63.77	63.33
1787	.	.	.	63.78	59.07	54.43
1788	36.17	.	.	53.31	.	49.69
1789	.	.	.	59.22	64.38	67.22
1790	54	.	.	.	.	.
1791	39.6	.	45.22	.	.	.
1792	48.01	.	.	.	.	.
1793	49.46	56.88	55.19	67.8	62.49	70.21
1794	44.59	52.84	.	.	51.97	.
1795	.	.	.	.	.	.
1796	.	.	.	68.85	73.45	70.6
1797	29.68	27.43	.	.	.	.
1798	39.36	41.1	54.24	.	.	.
1799	49.19	.	63.19	58.01	58.67	.
1800	63.01	66.95	70.97	77.29	.	80.89
1801	.	.	.	59.22	56.91	65.02
1802	74.48	68.43	70.21	75.42	74.19	78.69
1803	34.41	39.6	38.91	.	.	.
1804	57.82	66.29	67.84	68.04	72.89	.
1805	.	.	.	73.08	78.84	82.24
1806	56.07	63.28	65.21	66.62	62.89	.
1807	42.87	52.51	57.02	66.07	67.03	.
1808	42.21	54.76	54.92	.	.	.
1809	56.07	55.55	59.14	63.27	69.55	63.21
1810	.	.	.	57.48	.	53.19
1811	65.66	69	.	.	.	.
1812	.	.	.	67.26	.	.
1813	.	.	.	44.48	53.16	61.99
1814	43.21	36.06	58.13	.	.	.
1815	.	.	.	68.55	65.96	67.6
1816	.	.	.	71.66	.	.
1817	62.62	66.4	73.1	74.42	78.87	82.6
1818	.	.	.	52.17	.	56.83
1819	.	.	.	53.54	48.93	60.82
1820	56.54	54.16	.	52.68	52.41	63.9
1821	52.66	58.68	64.22	61.72	.	70.27
1822	.	.	.	58.97	63.21	56.07
1823	40.7	47.51	50.9	49.78	.	53.72
1824	44.51	50.16	.	46.12	48.3	40.71
1825	.	.	.	67.06	71.01	62.96
1826	54.71	62.55	.	.	.	.
1827	34.92	57.54	.	.	.	.
1828	55.31	60.62	66.29	60.3	67.72	61.75
1829	.	.	.	43.93	43.46	38.79
1830	71	75.76	83.76	89.94	91.58	92.05
1831	56.51	57.41	62.73	65.28	65.25	.
1832	31.57	33.01	.	.	.	.
1833	.	.	.	64.75	73.18	72.76
1834	60.76	66.95	68.41	69.04	69.65	73.7
1835	74.65	.	78.15	84.14	85.14	88.35
1836	38.3	44.53	50.83	57.64	.	.
1837	.	.	.	58.42	.	.
1838	.	.	.	51.33	.	.
1839	56.53	.	61.71	62.91	62.77	58.46
1840	44.1	39.47	47.9	.	.	.
1841	.	.	.	55.8	64.2	.
1842	.	.	.	64.25	57.26	68.04
1843	.	.	.	71.81	73.45	73.15
1844	63.65	68.39	75.84	76.33	80.88	78.43
1845	.	.	.	51.63	62.94	.
1846	51.96	62.33	61.55	61.53	.	.
1847	.	.	.	56.12	55.7	63.69
1848	54.86	68.98	73.04	67.4	74.6	.
1849	.	.	.	55.8	66.79	64.44
1850	65.45	72.63	76.22	77.72	79.27	84.02
1851	.	.	.	53.55	54.5	52.3
1852	.	.	.	63.85	72.22	67.15
1853	.	.	.	54.58	61.12	58.95
1854	.	.	.	60.3	62.46	67.25
1855	.	.	.	47.27	50.93	.
1856	49.62	.	.	.	.	.
1857	.	.	.	43.51	58.31	63.29
1858	.	.	.	74.45	.	.
1859	29.76	35.05	36.2	.	.	.
1860	.	.	.	66.75	65.61	.
1861	60.91	65.07	69.45	72.56	73.92	79.84
1862	.	.	.	54.98	56.54	64.03
1863	.	.	.	58.67	54.42	60.54
1864	43.89	44.53	.	.	43.54	53.36
1865	35.58	38.57	34.71	31.97	34.41	.
1866	.	.	.	50.01	.	42.1
1867	57.7	.	.	.	.	.
1868	44.07	53.05	56.93	63.32	66.59	.
1869	.	.	.	76.15	77.05	.
1870	.	.	.	66.92	62.82	69.4
1871	45.26	41.19	.	45.03	.	.
1872	43.21	.	45.31	39.36	47.89	61.13
1873	56.73	63.27	66.25	73.95	76.6	.
1874	69.5	71.44	75.58	81.23	81.99	.
1875	.	.	.	59.17	.	.
1876	47.75	.	49.44	.	.	.
1877	56.95	74.07	.	81.93	80.75	.
1878	.	.	.	72.42	76.3	76.96
1879	57.46	54.79	65.09	60.3	.	.
1880	.	.	.	71.55	73.87	74.58
1881	68.45	69.3	71.28	75.79	.	.
1882	.	.	.	54.47	49.96	57.34
1883	43.15	.	.	.	.	.
1884	.	.	.	54.72	61.63	.
1885	47.49	53.91	58.73	53	.	.
1886	.	.	.	46.55	49.17	46.21
1887	.	.	.	50.44	55.28	63.42
1888	29.87	38.04	35.88	.	.	.
1889	43.68	51.47	48.43	.	.	.
1890	38.38	44.81	44.1	42.4	.	.
1891	.	.	.	60.03	.	.
1892	51.51	42.59	.	52.74	.	46.15
1893	40.44	45.85	45.85	.	.	.
1894	.	.	.	45.91	42.94	59.78
1895	34.43	45.15	42.44	54.59	.	.
1896	.	.	.	51.93	64.34	62.63
1897	50.81	56.35	64.44	.	.	.
1898	55.35	54.79	64.75	.	65.13	74.1
1899	49.26	52.44	60.8	63.54	.	57.5
1900	48.56	53.58	.	.	.	.
1901	46.83	55.11	49.49	.	.	.
1902	51.01	57.97	60.46	.	.	57.45
1903	47.76	46.64	.	.	.	.
1904	50.16	59.75	66.01	.	.	.
1905	61.81	65.2	72.89	75.16	.	.
1906	.	.	.	49.33	42.77	.
1907	.	.	.	62.66	.	.
1908	55.76	54.64	46.91	.	.	.
1909	.	.	.	76.12	79.12	84.01
1910	48.08	42.56	46.47	55.38	58.47	.
1911	.	.	.	50	58.63	53.72
1912	.	.	.	44.57	44.21	46.92
1913	.	.	.	54.54	54.46	60.17
1914	.	.	.	63.82	67.18	65.67
1915	52.19	55.6	62.36	.	68.42	69.41
1916	51.32	60.85	59.64	64.81	74.77	.
1917	.	.	.	73.52	.	.
1918	56.18	53.47	67.78	.	.	.
1919	57.54	65.11	69.56	76.01	.	.
1920	36.71	38.66	39.52	47.13	.	.
1921	60.8	64.28	.	71.67	.	.
1922	.	.	.	75.52	79.05	83.36
1923	.	.	.	58.48	59.43	71.57
1924	52.7	55.43	66.45	72.64	67.84	72.74
1925	.	.	.	56.2	.	.
1926	.	.	.	66.82	74.44	68.86
1927	31.01	29.31	27.36	.	.	.
1928	60.13	59.69	63.05	68.12	62.27	62.11
1929	.	33.84	33.04	34.79	32.92	35.47
1930	.	.	.	65.61	67.15	68.21
1931	46.87	56.75	58.36	.	.	.
1932	.	.	.	72.96	73.96	80.14
1933	52.93	58.19	59.9	.	.	.
1934	.	.	.	64.6	66.61	65.44
1935	.	.	.	74.14	75.62	84.29
1936	.	.	.	60.77	66.06	65.04
1937	45.31	60.15	58.4	59.55	61.63	65.33
1938	.	.	.	76.27	77.49	81.5
1939	.	.	.	56.65	68.61	67.54
1940	.	.	.	47.34	55	.
1941	.	.	.	51.34	55.86	57.14
1942	54.17	52.98	55.66	57.62	60.53	.
1943	.	.	.	44.08	62.04	60.13
1944	70.51	68.95	67.95	75.9	79.89	89.2
1945	48.49	43	52.7	45.51	.	40.34
1946	71.71	71.15	.	.	.	.
1947	.	.	.	64.99	67.26	66.73
1948	.	.	.	54.04	.	50.63
1949	.	.	.	60.6	.	.
1950	61.22	.	.	61.79	62.5	64.05
1951	.	.	.	59.35	55.23	.
1952	.	31.86	28.39	31.94	30.77	26.38
1953	58.22	52.6	64.26	65.85	.	68.16
1954	45.7	55.16	61.87	55.74	59.1	.
1955	57.37	59.3	67.55	68.71	66.9	67.33
1956	.	.	.	61.64	64.15	65.35
1957	58.84	54.37	.	48.69	68.88	82.18
1958	36.61	.	.	.	.	54.91
1959	.	.	.	69.77	64.08	.
1960	.	.	.	77.81	.	.
1961	35.92	40.22	40.56	.	.	.
1962	48.5	54.86	62.27	62.57	.	.
1963	42.37	51.26	40.34	46.38	.	38.07
1964	.	32.25	36.41	.	.	.
1965	.	.	.	77.77	75.9	83.08
1966	.	.	.	66.74	.	.
1967	54	61.49	57.79	70.94	77.44	77.03
1968	.	.	.	64.48	.	.
1969	.	.	.	65.85	64.73	65.8
1970	.	.	.	54.71	.	.
1971	.	.	.	62.33	.	.
1972	.	.	.	47.31	62.63	.
1973	59.55	65.86	65.59	71.71	74.52	.
1974	55.2	.	.	57.57	65.11	.
1975	.	.	.	86.01	86.45	87.41
1976	51.55	47.34	57.5	64.29	.	.
1977	.	.	.	.	.	51.18
1978	47.47	55.33	.	.	.	.
1979	.	.	.	67.05	74.26	67.37
1980	71.33	74.23	80.07	.	83.86	.
1981	51.97	50.26	57.97	.	61.29	69.09
1982	.	.	.	56.94	.	.
1983	.	.	.	81.55	80.91	80.16
1984	.	.	.	75.73	72.67	.
1985	.	.	.	47.35	.	.
1986	57.76	52.54	64.26	64.59	.	.
1987	44.38	49.79	54.94	51.08	.	.
1988	54.38	.	62.23	68.15	70.36	.
1989	.	.	.	68.05	74.45	78.91
1990	.	.	.	62.8	71.33	68.67
1991	49.85	41.19	51.63	.	.	62.71
1992	.	.	.	53.69	.	.
1993	.	.	.	52.47	.	.
1994	54.87	.	.	.	.	.
1995	64.37	60.73	.	.	.	.
1996	.	.	.	59.79	59.42	69.79
1997	46.91	52.78	54.9	56.24	54.21	52.32
1998	.	.	.	59.58	.	.
1999	46.1	40.32	45.21	46.76	58.5	.
2000	.	.	.	75.27	79.05	80.57
2001	38.92	45.19	.	.	.	.
2002	.	.	.	67.14	74.52	75.51
2003	.	.	.	72.56	77.72	77.18
2004	54.34	57.66	63.04	67.62	75.11	.
2005	40.84	.	.	.	.	.
2006	59.9	54.05	48.43	66.18	72.9	73.52
2007	36.79	.	.	51.13	48.56	.
2008	58.18	70.73	74.62	77.37	80.96	81.43
2009	.	.	.	59	.	67.35
2010	37.4	51.93	61.17	.	63.13	.
2011	55.9	.	46.45	50.43	64.45	.
2012	.	.	.	51.95	.	.
2013	.	.	.	58.61	64.45	62.5
2014	66.54	68.25	68.43	75.87	78.31	74.32
2015	.	.	.	66.63	68.56	73.8
2016	43.32	52.78	59.28	63.89	67.74	.
2017	43.32	.	.	.	.	.
2018	.	.	.	47.41	45.63	.
2019	32.8	42.62	43.77	.	.	.
2020	50.96	.	.	.	.	.
2021	41.3	61.01	63.44	59.32	62.91	67.48
2022	.	.	.	64.03	.	.
2023	56.33	57.27	60.21	61.75	63	68.32
2024	.	.	.	61.92	65.93	64.22
2025	.	.	.	46.13	.	.
2026	.	.	.	61.35	57.04	64.73
2027	.	.	.	68.22	.	68.36
2028	.	.	.	61.46	64.98	68.29
2029	50.29	55.63	61.43	59.42	.	.
2030	.	.	.	68.45	67.42	.
2031	.	.	.	55.71	59.42	56.54
2032	46.01	44.4	48.59	45.48	.	.
2033	.	.	.	65.9	71.97	.
2034	61.83	72.4	.	.	62.34	.
2035	.	.	.	48.6	70.54	.
2036	.	.	.	73.07	69.06	69.13
2037	.	.	.	70.1	79.58	83.47
2038	.	.	.	66.04	71.59	.
2039	.	.	.	62.95	63.16	64.14
2040	.	.	.	58.17	57.16	56.84
2041	46.47	44.91	51.14	51.51	57.91	57.95
2042	52.62	.	.	.	.	.
2043	.	.	.	61.38	69.92	68.81
2044	48.53	57.06	.	.	.	.
2045	63.55	57.8	58.17	67.49	72.24	.
2046	.	.	.	54.56	68.66	67.23
2047	.	.	.	58.33	60.55	.
2048	32.93	.	.	.	.	.
2049	49.81	.	.	.	.	.
2050	.	.	.	60.11	66.91	64.09
2051	62.03	58.21	60.29	.	.	.
2052	68.77	71.38	71.35	73.71	79.69	77.97
2053	40.09	46.06	42.96	38.74	.	.
2054	.	.	.	59.39	60.08	68.9
2055	.	.	.	78.55	80.36	78.58
2056	.	.	.	46.99	54.93	.
2057	.	.	.	71.46	.	58.96
2058	40.65	49.96	50.16	.	48.74	45.36
2059	.	.	.	42.49	49.46	53.12
2060	48.97	59.56	.	79.71	.	.
2061	.	.	.	.	.	.
2062	49.14	57.6	62.81	65.74	70.18	70.66
2063	31.87	41.05	35.93	41.21	44.16	44.43
2064	.	.	.	63.08	.	66.83
2065	.	.	.	56.64	51.44	59.88
2066	50.62	57.36	56.19	65.53	.	51
2067	.	.	.	58.52	54.42	.
2068	51.07	58.22	57.01	52.34	54.14	66
2069	.	.	.	55.25	.	.
2070	50.76	50.59	.	.	.	.
2071	.	.	.	53.82	.	.
2072	35.05	49.03	52.28	54.18	.	.
2073	.	.	.	.	.	.
2074	39.87	49.1	50.86	62.55	58.51	.
2075	38.75	56.36	62.48	.	68.97	69.1
2076	66.07	68.62	68.95	67.67	74.38	71.97
2077	58.54	50.16	.	.	.	.
2078	42.88	54.18	65.45	66.32	62.28	.
2079	.	.	.	.	.	53.3
2080	.	.	.	53.72	68.83	68.3
2081	49.51	47.17	48.2	56.93	.	.
2082	.	.	.	.	33.96	.
2083	.	.	.	47.34	.	.
2084	.	.	.	70.66	71.35	70.88
2085	33.04	32.21	.	45.44	.	.
2086	46.38	40.2	44.98	50.87	58.94	.
2087	.	57.93	51.41	63.34	60.12	55.07
2088	40.1	.	38.36	.	.	.
2089	37.85	43.85	42.64	34.7	.	.
2090	43.19	48.3	.	.	48.93	.
2091	.	.	.	61.32	66.21	64.88
2092	.	.	.	52.44	57.83	.
2093	62.05	68.79	.	.	.	.
2094	48.74	45.87	44.75	55.8	.	.
2095	49.03	.	.	.	.	.
2096	43.63	59.47	63.17	66.96	63.18	60.71
2097	33.11	.	58.4	.	.	.
2098	38.89	64.77	66.97	70.16	77.69	.
2099	67.38	74.87	73.59	81.58	79.08	84.85
2100	.	.	.	82.82	83.42	86.91
2101	.	.	.	51.74	.	.
2102	.	.	.	68.1	68.54	77.28
2103	.	.	.	42.82	.	.
2104	.	.	.	60.83	.	.
2105	.	.	.	58.79	61.23	56.66
2106	63.14	69.79	76.65	.	76	.
2107	.	.	.	63.89	66.08	69.56
2108	.	.	.	61.96	65.06	72.43
2109	44.2	49.17	49.23	40.42	.	.
2110	.	.	.	50.82	49.17	55.57
2111	43.47	49.32	52.78	60.75	57.07	.
2112	.	.	.	48.92	48.14	.
2113	46.57	59.22	64.25	.	.	.
2114	.	.	.	53.62	66.58	.
2115	.	.	.	52.01	54.83	.
2116	45.25	44.22	43.61	.	.	.
2117	58.13	.	57.98	63.03	64.58	64.26
2118	61.88	63.06	71.75	75	.	.
2119	.	.	.	60.66	70.74	65.44
2120	.	.	.	71.94	74.53	80.55
2121	.	.	.	48.32	56.74	.
2122	.	.	.	55.42	.	.
2123	67.72	72.96	72.72	75.45	83.89	85.56
2124	.	.	.	71.07	76.74	.
2125	36.31	.	.	38.95	66.59	.
2126	56.3	59.49	52.98	58.41	67.29	.
2127	54.43	60.33	55.18	.	.	.
2128	34.49	46.92	.	.	.	.
2129	.	.	.	67.4	.	.
2130	.	.	.	.	.	.
2131	38.5	27.8	30.07	26.97	37.53	39.38
2132	41.79	36.81	33.7	37.16	.	46.55
2133	45.3	56.43	60.09	49.43	.	.
2134	.	.	.	57.16	63.43	60.56
2135	36.87	48.82	.	.	.	.
2136	47.23	47.3	.	.	.	.
2137	56.29	.	69.35	.	.	.
2138	.	.	.	58.58	64.89	71.93
2139	.	.	.	53.53	51.87	52.88
2140	.	.	.	47.79	49.72	47.98
2141	50.12	60.42	70.14	.	.	.
2142	59.8	63.79	.	.	.	.
2143	.	.	.	52.02	48.09	53.53
2144	71.39	73.77	89.65	83.58	87.32	.
2145	.	.	.	61.68	66.75	63.82
2146	35.8	.	.	.	.	.
2147	.	.	.	63.32	63.78	66.24
2148	.	.	.	61.5	.	.
2149	40.59	51.07	54.09	45.3	53.32	.
2150	33.43	35.24	47.08	.	41.82	.
2151	71.87	68.57	83.38	81.35	82.96	86.68
2152	.	.	.	58.19	59.74	.
2153	.	.	.	.	.	.
2154	.	.	.	52.24	59.83	.
2155	44.95	51.82	.	.	.	.
2156	.	.	.	76.33	.	76.65
2157	42.1	46.08	45.96	53.6	50.3	50.98
2158	63.06	67.06	72.89	67.57	.	.
2159	.	.	.	52.26	63.64	66.79
2160	.	.	.	35.05	34.6	30.17
2161	.	.	.	81.65	85.76	93.78
2162	65.84	63.61	70.7	71.51	70.28	.
2163	.	.	.	57.74	59.15	69.17
2164	43.13	37.7	46.4	49.99	48.99	48.19
2165	.	.	.	37.2	45.8	44.67
2166	.	.	.	70.31	82.38	85.46
2167	48.12	68.22	62.02	64.72	63.81	60.4
2168	43.82	41.65	43.63	52.93	47.66	.
2169	68.82	70.13	81.03	.	.	.
2170	.	.	.	77.84	83.15	83.97
2171	.	.	.	46.39	54.18	.
2172	.	.	.	.	56.35	.
2173	.	.	.	73.66	76.48	77.75
2174	54.73	.	44.12	.	.	.
2175	34.99	47.88	49.45	51.01	.	.
2176	59.24	.	.	.	.	.
2177	.	.	.	63.16	60.69	66.64
2178	.	.	.	56.48	69.34	67.26
2179	41.24	32.58	42.51	.	.	.
2180	.	.	.	70.03	73.98	.
2181	.	.	.	71.44	69.77	82.06
2182	68.62	63.25	.	.	83.45	89.67
2183	48.57	45.88	46.92	51.54	54.97	.
2184	.	.	.	60.7	55.74	66.93
2185	66.86	68.41	70.53	71.09	.	.
2186	.	.	.	47.91	53.06	55.63
2187	46.98	46.85	55.86	44.91	.	.
2188	35.98	44.78	39.76	30.85	39.18	.
2189	53.19	59.23	71.47	.	72.94	71.68
2190	.	.	.	64.2	61.64	69.36
2191	47.93	.	.	.	.	.
2192	73.66	74.23	78.38	84.61	.	.
2193	.	.	.	57.88	63.67	64.08
2194	43.36	59.49	60.17	62.9	67.45	65.57
2195	49.57	.	37.86	.	.	.
2196	33.89	38.67	38.57	39.18	.	.
2197	.	.	.	49.54	49.94	59.32
2198	65.39	68.65	69.38	78.45	80.26	.
2199	67.31	63.17	75.87	78.28	.	.
2200	29.04	26.05	43	31.12	28.76	31.68
2201	.	.	.	57.28	.	.
2202	.	.	.	53	50.97	.
2203	40.78	47.93	52.69	58.13	60.09	.
2204	63.32	62.04	.	61.99	.	.
2205	.	.	.	66.65	69.49	64.05
2206	.	.	.	60.87	60.03	62.55
2207	60.3	70.99	71.51	.	.	.
2208	.	.	.	57.92	61.08	.
2209	58.32	66.25	66.7	68.35	.	.
2210	.	.	.	71.12	71.7	63.94
2211	.	.	.	44.13	.	45.28
2212	56.58	.	.	.	.	.
2213	.	.	.	43.84	48.86	54.29
2214	.	.	.	72.01	72.04	.
2215	.	.	.	65.22	.	67.2
2216	.	.	.	62	65.28	69.19
2217	.	.	.	62.56	63.71	69.37
2218	.	.	.	42.42	.	.
2219	.	.	.	45.3	.	.
2220	.	.	.	47.1	50.82	.
2221	36.63	.	.	.	.	.
2222	.	.	.	60.02	60.47	67.34
2223	.	.	.	60.57	57.5	.
2224	56.42	.	.	.	68.64	.
2225	.	.	.	54.2	51.1	69.4
2226	56.84	65.36	.	.	73.36	78.28
2227	58.24	53.94	64.05	67.82	67.85	.
2228	35.07	28.92	41.39	35.58	52.9	.
2229	36.85	36.22	36.85	34.71	.	.
2230	62.94	76.37	76.96	79.92	.	.
2231	.	.	.	70.32	76.45	74.43
2232	47.94	56.33	60.75	.	.	.
2233	42.5	62.14	.	67.98	74.8	.
2234	64.82	68.03	66.57	79.21	81.81	83.88
2235	82.63	83.94	91.21	90.76	93.13	95.56
2236	57.85	.	50.03	.	61.08	.
2237	.	.	.	59.08	66.18	70.34
2238	.	.	.	54.37	49.57	55.4
2239	62.44	57.93	60.17	56.75	59.63	.
2240	.	.	.	38.18	56.58	55.3
2241	.	.	.	55.85	.	.
2242	.	.	.	74.04	76.91	73.87
2243	62.61	75.05	76.22	82.09	82.55	84
2244	47.89	61.3	61.17	57.76	.	62.87
2245	61.11	59.78	69.72	73.28	75.81	76.9
2246	34.42	.	.	.	.	.
2247	54.29	55.56	62.33	62.22	66.05	.
2248	.	.	.	55.85	62.85	60.71
2249	.	.	.	74.65	.	.
2250	58.4	59.76	68.24	71.76	76.49	88.23
2251	.	.	.	53.63	54.39	65.35
2252	.	.	.	64.25	.	57.7
2253	.	.	.	71.76	70.66	74.86
2254	42.1	51.71	53.77	.	.	.
2255	.	.	.	.	47.22	.
2256	.	.	.	49.18	56.04	56.88
2257	50.73	.	.	.	.	.
2258	.	.	.	60.66	63.53	62.15
2259	.	.	.	48.38	67.87	73.28
2260	.	.	.	55.38	.	48.2
2261	.	66.77	65.85	70.45	76.78	.
2262	.	.	.	54.96	57.42	.
2263	.	.	.	62.65	57.79	57.59
2264	.	.	.	54.15	60.49	66.62
2265	44.2	38.62	47.47	.	.	51.03
2266	62.68	.	68.59	71.63	.	.
2267	.	.	.	61.24	57.17	70.25
2268	53.67	56.53	51.39	.	.	.
2269	.	.	.	56.89	.	50.61
2270	.	.	.	42.58	.	.
2271	.	.	.	84.24	84.93	.
2272	54.31	67.53	66.37	67.28	65.91	62.52
2273	.	.	.	58.55	57.49	62.8
2274	37.75	.	52.13	51.49	.	.
2275	.	.	.	64.21	62.59	71.66
2276	.	.	.	53.22	.	.
2277	.	.	.	61.88	64.69	65.71
2278	45.88	54.57	56.46	59.76	59.38	.
2279	46.9	54.13	61.79	63.36	.	.
2280	55.79	61.35	68.16	63.59	.	.
2281	42.9	55.29	.	49.42	.	.
2282	.	.	.	53.07	54.62	.
2283	.	.	.	68.72	71.25	71.79
2284	.	.	.	69.12	76.68	76.85
2285	.	.	.	71.88	72.35	76.05
2286	62.1	63.94	65.82	61.42	.	30.48
2287	47.15	.	.	.	.	.
2288	61.38	.	.	.	.	.
2289	.	.	.	62.59	72.6	78.25
2290	.	.	.	53.7	51.21	.
2291	.	.	.	70.58	.	.
2292	38.24	40.98	51.11	53.08	.	.
2293	60.9	68.9	67.44	68.4	67.8	.
2294	59.82	56.69	65.86	65.87	.	76.88
2295	30.64	.	.	.	.	.
2296	56.46	58.96	66.89	69.08	74.33	.
2297	.	.	.	58.62	64.94	66.63
2298	.	.	.	36.8	.	.
2299	50.31	45.61	63.65	67.73	66.88	74.68
2300	.	.	.	73	75.72	76.34
2301	60.43	65.63	72.16	74.78	.	.
2302	.	.	.	41.74	47.68	55.13
2303	58.65	63.69	73.11	72.35	71.09	.
2304	.	.	.	78.42	74.81	81.1
2305	69.98	62.74	.	.	82.79	92.1
2306	55.94	.	65.06	63.61	65.07	66.46
2307	.	.	.	62.39	59.14	68.84
2308	47.35	49	52.27	56.08	.	.
2309	.	.	.	66.05	68.1	68.43
2310	40.43	40.95	54.48	66.03	58.39	57.02
2311	39.16	.	.	.	.	.
2312	40.33	38.68	38.74	34.37	.	.
2313	48.23	57.02	62.25	68.2	71.14	69.98
2314	.	.	.	63.24	65.16	66.18
2315	.	.	.	48.72	52.26	.
